99670,58.6639,-156.9756
99704,64.2966,-149.1608
99729,63.3955,-148.8973
99743,63.9171,-149.0111
99744,64.3442,-149.1869
99755,63.5436,-149.9867
99555,59.2697,-158.6199
99569,58.8173,-158.5299
99576,59.0402,-158.5231
99580,59.3628,-157.4782
99628,59.0096,-158.9897
99636,59.4882,-157.2905
99678,59.0619,-160.3764
99701,64.8378,-147.7164
99702,64.6735,-147.0805
99703,64.8283,-147.6557
99705,64.7805,-147.3694
99706,64.8521,-147.9377
99707,64.8378,-147.7164
99708,64.9475,-147.8564
99709,64.8544,-147.8469
99710,64.8378,-147.7164
99711,64.8378,-147.7164
99712,64.9109,-147.5105
99714,64.5091,-146.953
99716,64.8746,-146.8982
99725,64.87100000000001,-148.0949
99775,64.8591,-147.8267
99790,64.8378,-147.7164
99827,59.2519,-135.542
99801,58.3628,-134.5294
99802,58.3019,-134.4197
99803,58.3019,-134.4197
99811,58.3019,-134.4197
99812,58.3271,-134.4742
99821,58.4494,-134.7003
99824,58.2756,-134.395
99850,58.3019,-134.4197
99556,59.8371,-151.7078
99568,60.2311,-151.3936
99572,60.4767,-149.8235
99603,59.5374,-151.2356
99605,60.8726,-149.4683
99610,60.3164,-151.2896
99611,60.6145,-151.2546
99631,60.6148,-149.4056
99635,60.7007,-151.2766
99639,60.0108,-151.6396
99663,59.4495,-151.7009
99664,60.1329,-149.3985
99669,60.4818,-151.1358
99672,60.5136,-150.8532
99682,61.0681,-151.1369
99901,55.372,-131.6832
99928,55.3954,-131.6754
99950,55.3422,-131.6478
99550,57.8675,-152.8822
99608,57.5689,-154.4551
99615,57.6036,-153.3751
99619,57.79,-152.4072
99624,57.54,-153.9786
99643,57.2028,-153.3039
99644,57.9236,-152.5022
99697,57.79,-152.4072
99554,62.6944,-164.6475
99563,61.528999999999996,-165.5905
99581,62.7818,-164.5335
99585,61.9287,-162.268
99604,61.527,-166.1151
99620,63.0295,-163.5542
99632,62.1123,-163.6644
99650,61.9462,-162.8747
99657,61.7744,-161.3939
99658,62.1172,-163.2376
99662,61.845,-165.5819
99666,62.5309,-164.8496
99548,56.2448,-158.7578
99549,56.9643,-158.5664
99564,56.3016,-158.4157
99565,58.2687,-156.6484
99579,58.2062,-157.3422
99606,59.7525,-154.8236
99625,59.2905,-156.6503
99640,59.9736,-154.8458
99647,59.8681,-154.0757
99648,55.9453,-159.2593
99649,57.5642,-157.5792
99653,60.2025,-154.3128
99623,61.5463,-149.5901
99629,61.5841,-149.4436
99645,61.6303,-148.9872
99652,61.5214,-149.9544
99654,61.5923,-149.3959
99667,61.9903,-151.3978
99674,61.7327,-148.7837
99676,62.2605,-150.1101
99683,62.3167,-150.2314
99687,61.5313,-149.4784
99688,61.8966,-150.0038
99694,61.6303,-149.8181
99659,63.4776,-162.1091
99671,63.5222,-162.2881
99684,63.8835,-160.7884
99739,64.6217,-162.2604
99742,63.7766,-171.7017
99753,64.9319,-161.1569
99762,64.5011,-165.4064
99769,63.6797,-170.4709
99771,64.3537,-161.1932
99772,66.2306,-166.1373
99778,65.2402,-166.3833
99783,65.6092,-168.0875
99784,64.6814,-163.4056
99785,65.3342,-166.4786
99721,68.1433,-151.7358
99723,71.2346,-156.8174
99734,70.2922,-148.6694
99747,70.1319,-143.6239
99759,69.7439,-163.0084
99766,68.3486,-166.7347
99782,70.6369,-160.0383
99789,70.1927,-150.9971
99791,70.4947,-157.4411
99727,65.9789,-161.1262
99736,66.0737,-162.714
99749,66.975,-160.4228
99750,67.7269,-164.5333
99751,66.9072,-156.8811
99752,66.8985,-162.5981
99761,67.5711,-162.9653
99763,66.8364,-161.0441
99770,66.6039,-160.0069
99773,66.8881,-157.1364
99786,67.0861,-157.8514
99903,55.7408,-132.2564
99918,55.9524,-132.7503
99919,55.6609,-132.5138
99921,55.4732,-133.1171
99922,55.2087,-132.8259
99923,55.9169,-130.0247
99925,55.5526,-133.0555
99926,55.1215,-131.579
99927,56.3528,-133.6211
99835,57.0514,-135.3166
99689,59.812,-139.5505
99820,57.5005,-134.586
99825,58.1944,-136.3433
99826,58.4284,-135.7615
99829,58.0977,-135.4316
99832,57.9608,-136.2275
99840,59.4685,-135.3018
99841,57.7808,-135.2189
99731,63.952,-146.451
99732,64.0733,-141.9361
99737,64.0378,-145.7322
99738,64.7881,-141.2
99764,62.9617,-141.9372
99776,63.3853,-143.3464
99780,63.3367,-142.9856
99566,61.5156,-144.4396
99573,61.977,-145.3297
99574,60.5362,-145.7534
99586,62.3014,-145.3027
99588,62.1039,-145.6617
99677,60.8906,-146.6703
99686,61.101000000000006,-146.9
99693,60.7734,-148.6839
99830,56.9736,-133.936
99833,56.8271,-133.1607
99836,56.2497,-134.6444
99929,56.4335,-132.3529
99558,62.6561,-160.2067
99590,62.9036,-160.0647
99602,62.1926,-159.8251
99627,62.9457,-155.5712
99665,62.6822,-159.5619
99675,62.9886,-156.0642
99691,63.0133,-154.375
99720,66.5656,-152.6456
99722,68.1269,-145.5378
99724,66.3594,-147.3964
99726,65.2264,-151.0251
99730,65.4681,-144.7489
99733,65.8245,-144.0826
99740,66.5647,-145.2739
99741,64.7333,-156.9275
99745,66.0382,-154.2644
99746,65.6899,-156.292
99748,64.3305,-158.7243
99754,64.8803,-157.7008
99756,65.0011,-150.6339
99757,63.8828,-152.3122
99758,65.0584,-149.6912
99760,64.5577,-149.0867
99765,64.7194,-158.1031
99767,65.509,-150.1619
99768,64.7201,-155.5039
99774,66.0064,-149.0908
99777,65.1719,-152.0789
99781,67.0104,-146.4137
99788,66.6544,-143.7222
36003,32.4625,-86.7149
36006,32.6596,-86.7178
36008,32.5016,-86.5727
36051,32.6841,-86.4946
36066,32.4787,-86.43
36067,32.4715,-86.4831
36068,32.464,-86.4597
36749,32.5104,-86.8138
36507,30.8635,-87.7644
36511,30.3128,-87.7431
36526,30.6197,-87.8895
36527,30.6959,-87.8867
36530,30.3942,-87.589
36532,30.5012,-87.8835
36533,30.4841,-87.8606
36535,30.4007,-87.6857
36536,30.4222,-87.7064
36542,30.2717,-87.7589
36547,30.246,-87.7008
36549,30.3972,-87.4745
36550,31.2246,-87.7548
36551,30.618000000000002,-87.7562
36555,30.3996,-87.7761
36559,30.5623,-87.9005
36561,30.281,-87.5815
36562,31.0403,-87.6667
36564,30.4741,-87.9192
36567,30.5616,-87.6373
36574,30.5048,-87.4659
36576,30.5222,-87.7457
36577,30.6749,-87.9153
36578,30.7476,-87.7787
36579,31.0129,-87.8633
36580,30.4752,-87.6992
36016,31.8874,-85.4509
36017,31.6852,-85.5904
36027,31.9051,-85.1656
36048,31.7943,-85.5581
36072,31.8913,-85.1455
35034,32.9357,-87.2114
35035,33.0427,-86.9517
35042,32.9503,-87.1192
35074,33.2251,-87.1264
35184,33.1424,-87.1369
35188,33.2068,-87.15
36792,32.8888,-86.90700000000001
36793,32.8646,-86.9567
35013,33.9222,-86.4493
35031,34.0929,-86.5686
35049,33.9778,-86.5598
35079,33.9534,-86.7455
35097,33.905,-86.6261
35121,33.9259,-86.4741
35133,33.8168,-86.6008
36029,32.2165,-85.8888
36053,32.0955,-85.5315
36061,32.0928,-85.7046
36089,32.1443,-85.7149
36015,31.6427,-86.7343
36030,31.8501,-86.8372
36033,31.6287,-86.734
36037,31.81,-86.6229
36456,31.545,-86.7356
36201,33.6539,-85.8382
36202,33.7622,-85.8378
36203,33.5815,-85.8328
36204,33.7622,-85.8378
36205,33.7358,-85.7933
36206,33.7191,-85.8389
36207,33.6803,-85.7137
36250,33.7808,-85.8924
36253,33.7622,-85.8378
36254,33.6573,-85.6991
36257,33.7622,-85.8378
36260,33.6031,-85.9608
36265,33.830999999999996,-85.7752
36271,33.7788,-86.0254
36272,33.8389,-85.646
36277,33.7563,-85.8107
36279,33.8226,-85.8927
36852,32.7831,-85.2756
36854,32.8113,-85.1749
36855,33.0424,-85.3243
36862,32.9252,-85.4426
36863,32.8616,-85.2161
35959,34.2417,-85.6026
35960,34.1116,-85.6092
35973,34.3573,-85.5589
35983,34.1911,-85.7705
36275,33.9778,-85.5521
35045,32.8355,-86.6425
35046,32.9229,-86.545
35085,32.9805,-86.7181
35171,32.9157,-86.7158
36091,32.7499,-86.5114
36750,32.8045,-86.8717
36790,32.7332,-86.8963
36904,32.0829,-88.2064
36908,31.8666,-88.3265
36910,32.2299,-88.1684
36912,32.2177,-88.3234
36913,31.9304,-88.4589
36915,31.9879,-88.3367
36916,32.2094,-88.04899999999999
36919,31.7668,-88.3091
36921,31.9155,-88.15100000000001
36922,32.3038,-88.1476
36436,31.7635,-87.7106
36446,31.7925,-87.72
36451,31.7088,-87.7772
36482,31.6395,-87.6565
36524,31.7843,-88.0715
36540,31.4258,-87.6822
36545,31.5131,-87.8672
36727,31.9213,-88.008
36784,31.9067,-87.7598
35082,33.1162,-86.1386
36251,33.2474,-85.829
36255,33.2171,-85.7108
36258,33.4573,-85.6793
36266,33.3286,-85.7346
36267,33.1915,-85.9258
36261,33.7066,-85.5099
36262,33.7717,-85.4381
36264,33.6115,-85.5885
36269,33.7529,-85.3789
36273,33.5616,-85.3786
36323,31.4137,-86.0777
36330,31.3408,-85.8421
36331,31.2978,-85.9036
36346,31.5652,-85.971
36351,31.369,-85.9404
36453,31.1926,-86.1514
35616,34.7442,-87.9724
35646,34.711,-87.5221
35660,34.7578,-87.6971
35661,34.7561,-87.6304
35662,34.7448,-87.6675
35674,34.6874,-87.6833
36401,31.458000000000002,-86.9258
36429,31.2627,-86.7711
36432,31.2991,-87.0225
36454,31.3366,-87.1855
36473,31.3058,-87.2137
36475,31.4256,-87.17200000000001
35072,33.0746,-86.0781
35089,32.9791,-86.0484
35136,32.878,-86.24
35183,33.0238,-86.3042
36026,32.8139,-86.1051
36038,31.4068,-86.4841
36420,31.2971,-86.4905
36442,31.0172,-86.3385
36455,31.0105,-86.3497
36467,31.2799,-86.2571
36474,31.4399,-86.6121
36476,31.3533,-86.541
36483,31.0223,-86.6293
36009,31.570999999999998,-86.2743
36028,31.5066,-86.3663
36034,31.6641,-86.171
36041,31.9283,-86.2971
36042,31.8784,-86.3981
36049,31.7074,-86.2566
36062,31.8488,-86.2077
36071,31.7062,-86.3715
35019,34.2683,-86.6213
35033,33.9737,-87.0043
35053,34.0821,-87.0484
35055,34.1761,-86.8298
35056,34.1748,-86.8436
35057,34.0878,-86.9447
35058,34.2098,-86.75200000000001
35070,34.0058,-86.7499
35077,34.0516,-86.7848
35083,34.1901,-86.6174
35087,34.2837,-86.5519
35098,34.1377,-87.0266
35179,34.2621,-86.9125
36311,31.583000000000002,-85.7077
36317,31.6446,-85.3911
36322,31.2811,-85.7305
36350,31.3191,-85.4938
36352,31.3311,-85.5992
36360,31.4391,-85.6436
36361,31.4591,-85.6405
36362,31.348000000000003,-85.7214
36371,31.3074,-85.5263
36374,31.5748,-85.537
36701,32.4197,-87.0245
36702,32.4074,-87.0211
36703,32.4156,-87.0135
36758,32.6176,-86.9475
36759,32.4266,-87.2702
36761,32.1899,-87.0633
36767,32.2949,-87.2214
36773,32.3002,-87.3693
36775,32.2844,-86.992
36785,32.3239,-86.8646
35961,34.268,-85.86200000000001
35962,34.2588,-86.0306
35963,34.3568,-85.9292
35967,34.4368,-85.7124
35968,34.4898,-85.7657
35971,34.4373,-85.9288
35974,34.3592,-86.024
35975,34.4359,-86.04
35978,34.6186,-85.7274
35981,34.7351,-85.6416
35984,34.5872,-85.5777
35986,34.4989,-85.8446
35988,34.559,-85.7921
35989,34.5697,-85.6272
36020,32.5056,-86.3322
36022,32.6082,-86.3958
36024,32.6542,-86.0316
36025,32.5454,-86.3161
36045,32.619,-85.9486
36054,32.4995,-86.3641
36078,32.551,-85.8978
36080,32.69,-86.2393
36092,32.5927,-86.2153
36093,32.5622,-86.0994
36426,31.1294,-87.0961
36427,31.1052,-87.0722
36441,31.0402,-87.2664
36502,31.0572,-87.4873
36503,31.0238,-87.4939
36504,31.0158,-87.4972
36543,31.2202,-87.4619
35901,34.048,-85.9246
35902,34.0143,-86.0066
35903,33.9845,-85.9077
35904,34.0217,-86.0495
35905,33.9352,-85.9576
35906,33.9318,-86.0898
35907,33.8979,-86.0245
35952,34.071,-86.2096
35954,34.0296,-86.0967
35972,33.9976,-86.2346
35990,34.0657,-86.3064
35542,33.7008,-87.6897
35545,33.6476,-87.9314
35546,33.6945,-87.6226
35555,33.6974,-87.8346
35559,33.9151,-87.7417
35571,34.3417,-87.959
35581,34.347,-87.7154
35582,34.4513,-88.1129
35585,34.4246,-87.8145
35593,34.3712,-88.0774
35653,34.5066,-87.7257
35654,34.4675,-87.6478
36313,31.1732,-85.7933
36314,31.0132,-85.7456
36316,31.1767,-85.8135
36318,31.1388,-85.9182
36340,31.0414,-85.8847
36344,31.086,-85.7192
36349,31.1212,-85.5592
36375,31.0956,-85.583
36477,31.1049,-86.0674
35443,32.7746,-88.0267
35448,32.9137,-87.9925
35462,32.8889,-87.9303
35469,32.9824,-87.7919
35491,32.9237,-88.0853
36740,32.6108,-87.8441
35441,32.8553,-87.7219
35474,32.9108,-87.5935
36742,32.5298,-87.6985
36744,32.7167,-87.5905
36765,32.5515,-87.5615
36776,32.7578,-87.7402
36310,31.5755,-85.279
36345,31.3534,-85.3323
36353,31.4403,-85.3287
36373,31.500999999999998,-85.1135
36301,31.1481,-85.3718
36302,31.2232,-85.3905
36303,31.2668,-85.3971
36304,31.156,-85.3559
36305,31.2197,-85.4828
36312,31.1888,-85.2535
36319,31.3352,-85.1455
36320,31.0507,-85.3154
36321,31.2025,-85.3014
36343,31.1002,-85.1234
36370,31.1403,-85.1573
36376,31.2656,-85.2544
35740,34.9446,-85.7277
35744,34.6046,-85.9067
35745,34.913000000000004,-86.1716
35746,34.8259,-85.9846
35751,34.7955,-86.2743
35752,34.7304,-85.9532
35755,34.5001,-86.1353
35764,34.7031,-86.3068
35765,34.6809,-85.8478
35766,34.8713,-86.2513
35768,34.7507,-86.1422
35769,34.618,-86.0562
35771,34.5433,-85.994
35772,34.8769,-85.8508
35774,34.7632,-86.2295
35776,34.6689,-86.2296
35958,34.945,-85.6324
35966,34.8076,-85.7084
35979,34.8391,-85.6196
35005,33.5884,-86.9597
35006,33.4343,-87.1675
35015,33.5793,-86.6375
35020,33.409,-86.9475
35021,33.5446,-86.9292
35022,33.3224,-86.9657
35023,33.468,-87.0924
35036,33.6379,-86.9167
35048,33.7026,-86.5997
35060,33.5589,-86.9294
35061,33.4654,-86.9564
35064,33.4735,-86.9183
35068,33.6017,-86.8265
35071,33.7189,-86.8225
35073,33.6539,-86.9803
35091,33.7684,-86.8084
35094,33.5283,-86.5748
35111,33.2845,-87.1024
35116,33.7392,-86.7726
35117,33.6768,-86.8717
35118,33.5363,-87.051
35119,33.649,-86.7686
35123,33.7387,-86.6461
35126,33.7299,-86.6451
35127,33.4883,-86.9766
35139,33.7111,-86.9759
35142,33.4069,-86.8735
35172,33.819,-86.7434
35173,33.6339,-86.5981
35180,33.8529,-86.8198
35181,33.5446,-86.9292
35201,33.5207,-86.8025
35202,33.5207,-86.8025
35203,33.521,-86.8066
35204,33.5179,-86.8372
35205,33.4951,-86.8059
35206,33.5678,-86.7199
35207,33.5594,-86.8153
35208,33.4977,-86.8799
35209,33.4653,-86.8082
35210,33.5452,-86.6655
35211,33.4816,-86.859
35212,33.5409,-86.7495
35213,33.5066,-86.7428
35214,33.5554,-86.887
35215,33.6493,-86.7057
35216,33.4188,-86.7867
35217,33.5887,-86.765
35218,33.506,-86.89299999999999
35219,33.5446,-86.9292
35220,33.5446,-86.9292
35221,33.4523,-86.8935
35222,33.5219,-86.7666
35223,33.4995,-86.7268
35224,33.5191,-86.9342
35226,33.3967,-86.8346
35228,33.4558,-86.9118
35229,33.4629,-86.7904
35231,33.5446,-86.9292
35232,33.5446,-86.9292
35233,33.5062,-86.8003
35234,33.5378,-86.8068
35235,33.6328,-86.6493
35236,33.5446,-86.9292
35237,33.5207,-86.8025
35238,33.5446,-86.9292
35243,33.4459,-86.7502
35244,33.3538,-86.8254
35246,33.5207,-86.8025
35249,33.5207,-86.8025
35253,33.5446,-86.9292
35254,33.5446,-86.9292
35255,33.5446,-86.9292
35259,33.5446,-86.9292
35260,33.5446,-86.9292
35261,33.5446,-86.9292
35266,33.3729,-86.8531
35270,33.5206,-86.8025
35282,33.5446,-86.9292
35283,33.5207,-86.8025
35285,33.5446,-86.9292
35287,33.5207,-86.8025
35288,33.4458,-86.9285
35290,33.5446,-86.9292
35291,33.5207,-86.8025
35292,33.5207,-86.8025
35293,33.5446,-86.9292
35294,33.5446,-86.9292
35295,33.5207,-86.8025
35296,33.5446,-86.9292
35297,33.5446,-86.9292
35298,33.5446,-86.9292
35544,33.9429,-88.0157
35552,34.0282,-88.17
35574,33.6153,-87.9948
35576,33.5401,-88.2
35586,33.8549,-88.1508
35592,33.7613,-88.0979
35610,34.9424,-87.2734
35617,34.9387,-87.7714
35630,34.8305,-87.656
35631,34.87,-87.7069
35632,34.87,-87.7069
35633,34.8825,-87.7398
35634,34.9186,-87.6136
35645,34.9016,-87.5082
35648,34.9559,-87.3935
35652,34.8495,-87.3237
35677,34.9357,-87.9624
35618,34.6719,-87.3143
35643,34.6476,-87.1804
35650,34.5058,-87.2224
35651,34.4793,-87.4769
35672,34.6491,-87.4262
36801,32.6454,-85.3783
36802,32.5782,-85.34899999999999
36803,32.6454,-85.3783
36804,32.5768,-85.31200000000001
36830,32.5475,-85.4682
36831,32.6099,-85.4808
36832,32.592,-85.5189
36849,32.6024,-85.4873
36865,32.6043,-85.5933
36872,32.5782,-85.34899999999999
36874,32.6212,-85.184
36877,32.5401,-85.0985
36879,32.7632,-85.5144
35611,34.8036,-86.9707
35612,34.7749,-87.0305
35613,34.8317,-86.8867
35614,34.8474,-87.0607
35615,34.6568,-86.8792
35620,34.929,-86.9739
35647,34.9596,-87.1006
35649,34.6259,-86.8746
35671,34.6796,-86.9625
35739,34.9804,-86.8346
35742,34.7731,-86.7928
36032,31.996,-86.5761
36040,32.1957,-86.655
36047,32.0862,-86.488
36752,32.2943,-86.6471
36031,32.2507,-85.7524
36039,32.3129,-85.8838
36075,32.3836,-85.9162
36083,32.4316,-85.6861
36087,32.4093,-85.738
36088,32.4145,-85.7253
36866,32.5437,-85.6871
35741,34.7167,-86.4687
35748,34.714,-86.39399999999999
35749,34.8273,-86.7499
35750,34.9496,-86.5935
35756,34.643,-86.8168
35757,34.7782,-86.7442
35758,34.7108,-86.7425
35759,34.8618,-86.5789
35760,34.5494,-86.3961
35761,34.9,-86.4487
35762,34.789,-86.5719
35763,34.6215,-86.4644
35767,34.7698,-86.4808
35773,34.9116,-86.7
35801,34.7269,-86.5673
35802,34.6679,-86.5603
35803,34.6205,-86.551
35804,34.7284,-86.5853
35805,34.7059,-86.6165
35806,34.7448,-86.6704
35807,34.734,-86.5229
35808,34.6845,-86.6538
35809,34.734,-86.5229
35810,34.7784,-86.6091
35811,34.7789,-86.5438
35812,34.734,-86.5229
35813,34.734,-86.5229
35814,34.734,-86.5229
35815,34.734,-86.5229
35816,34.7389,-86.6249
35824,34.6583,-86.7295
35893,34.7304,-86.5861
35894,34.734,-86.5229
35895,34.7304,-86.5861
35896,34.7543,-86.6546
35897,34.734,-86.5229
35898,34.734,-86.5229
35899,34.7339,-86.6456
36732,32.4908,-87.8397
36736,32.0672,-87.7454
36738,32.4233,-87.6181
36745,32.414,-87.8986
36748,32.3053,-87.7954
36754,32.1419,-87.6998
36763,32.2516,-87.9494
36764,32.1129,-87.9881
36782,32.0773,-87.9228
36783,32.2538,-87.5974
35543,34.1649,-87.7396
35548,34.0377,-87.7563
35563,33.9676,-87.9024
35564,34.2678,-87.8608
35570,34.1534,-88.0085
35594,33.9303,-87.7972
35016,34.3283,-86.4896
35175,34.4093,-86.4628
35747,34.4959,-86.259
35950,34.2739,-86.2064
35951,34.3223,-86.1935
35956,34.1437,-86.148
35957,34.1921,-86.1941
35964,34.1737,-86.3236
35976,34.3449,-86.2752
35980,34.19,-86.3173
36421,31.3247,-86.5067
36505,30.9394,-88.0159
36509,30.408,-88.2507
36512,31.0105,-88.0242
36521,30.9912,-88.1311
36522,31.0425,-88.2549
36523,30.3903,-88.2076
36525,30.9013,-88.0174
36528,30.2521,-88.1096
36541,30.4983,-88.3282
36544,30.4802,-88.2396
36560,31.0974,-88.035
36568,30.5035,-88.2542
36571,30.8332,-88.0934
36572,30.8516,-88.0533
36575,30.7544,-88.2667
36582,30.5444,-88.1807
36587,30.8137,-88.3332
36590,30.488000000000003,-88.2533
36601,30.6944,-88.0431
36602,30.6888,-88.0453
36603,30.6921,-88.0562
36604,30.682,-88.0678
36605,30.6341,-88.0846
36606,30.6729,-88.1009
36607,30.6975,-88.1029
36608,30.6817,-88.2945
36609,30.6605,-88.1618
36610,30.7309,-88.0789
36611,30.7705,-88.0781
36612,30.7518,-88.1131
36613,30.7951,-88.1823
36615,30.6411,-88.0622
36616,30.671,-88.1267
36617,30.7145,-88.0918
36618,30.7322,-88.1758
36619,30.5928,-88.1946
36628,30.6944,-88.0431
36633,30.6589,-88.178
36640,30.6589,-88.178
36641,30.6589,-88.178
36644,30.6944,-88.0431
36652,30.6944,-88.0431
36660,30.6589,-88.178
36663,30.6944,-88.0431
36670,30.6589,-88.178
36671,30.6589,-88.178
36675,30.6944,-88.0431
36685,30.6589,-88.178
36688,30.6962,-88.1821
36689,30.6589,-88.178
36691,30.6944,-88.0431
36693,30.6311,-88.1588
36695,30.6474,-88.2292
36425,31.7273,-87.1719
36439,31.4279,-87.3414
36444,31.7238,-87.4412
36445,31.4235,-87.3817
36449,31.3368,-87.4258
36457,31.3612,-87.4353
36458,31.5147,-87.4084
36460,31.5153,-87.34100000000001
36461,31.5221,-87.3411
36470,31.5141,-87.4933
36471,31.59,-87.26
36480,31.3135,-87.5705
36481,31.8085,-87.3164
36013,32.2937,-85.9827
36036,32.0194,-86.1292
36043,32.2243,-86.3932
36046,31.9657,-86.2844
36052,32.1283,-86.0413
36057,32.2334,-86.2085
36064,32.3357,-86.0959
36065,32.0726,-86.0606
36069,32.0677,-86.2463
36101,32.357,-86.2578
36102,32.2334,-86.2085
36103,32.3462,-86.2873
36104,32.373000000000005,-86.3081
36105,32.3257,-86.3104
36106,32.3543,-86.2673
36107,32.3804,-86.2799
36108,32.3417,-86.3529
36109,32.3834,-86.2434
36110,32.4217,-86.275
36111,32.3374,-86.2715
36112,32.3808,-86.3491
36113,32.3846,-86.3039
36114,32.404,-86.2539
36115,32.4076,-86.2474
36116,32.3129,-86.2421
36117,32.3736,-86.1833
36118,32.2334,-86.2085
36119,32.2334,-86.2085
36120,32.2334,-86.2085
36121,32.2334,-86.2085
36123,32.3668,-86.3
36124,32.2334,-86.2085
36125,32.2334,-86.2085
36130,32.2334,-86.2085
36131,32.2334,-86.2085
36132,32.2334,-86.2085
36135,32.2334,-86.2085
36140,32.2334,-86.2085
36141,32.2334,-86.2085
36142,32.2334,-86.2085
36177,32.2334,-86.2085
36191,32.2334,-86.2085
35601,34.5896,-86.9887
35602,34.6059,-86.9833
35603,34.5484,-87.0004
35609,34.6059,-86.9833
35619,34.3873,-87.1454
35621,34.3323,-86.7589
35622,34.3477,-86.9131
35640,34.4482,-86.9242
35670,34.4995,-86.8009
35673,34.5918,-87.0913
35699,34.6059,-86.9833
35754,34.4996,-86.6129
35775,34.542,-86.6871
36756,32.6463,-87.3314
36786,32.446999999999996,-87.4934
35442,33.1228,-88.1667
35447,33.2485,-88.1321
35461,33.4157,-88.2167
35466,33.3469,-87.9005
35471,33.2626,-88.0885
35481,33.3959,-88.0203
36005,31.8368,-85.7998
36010,31.7013,-85.8177
36035,31.7946,-86.1277
36079,31.7595,-86.0107
36081,31.7945,-85.9655
36082,31.8028,-85.9546
36263,33.463,-85.334
36274,33.1512,-85.3722
36276,33.1492,-85.5513
36278,33.3019,-85.4737
36280,33.3743,-85.3997
36851,32.1468,-85.0738
36856,32.2965,-84.9972
36858,32.2845,-85.3029
36859,32.2298,-85.0082
36860,32.2454,-85.3959
36867,32.4978,-85.0234
36868,32.4646,-85.0206
36869,32.4204,-85.0796
36870,32.4781,-85.124
36871,32.1733,-85.1312
36875,32.3053,-85.1677
35004,33.6035,-86.4668
35052,33.5895,-86.3923
35054,33.5296,-86.3007
35112,33.6862,-86.475
35120,33.6756,-86.40899999999999
35125,33.5979,-86.3432
35128,33.5873,-86.3366
35131,33.7367,-86.1619
35135,33.6166,-86.1996
35146,33.7386,-86.4394
35182,33.7068,-86.2567
35953,33.8374,-86.2552
35987,33.9417,-86.2289
35007,33.1934,-86.7944
35040,33.1098,-86.756
35043,33.2982,-86.6563
35051,33.177,-86.6161
35078,33.3234,-86.4424
35080,33.2663,-86.902
35114,33.2317,-86.8727
35115,33.1248,-86.8622
35124,33.2932,-86.76799999999999
35137,33.2063,-86.7812
35143,33.0785,-86.5536
35144,33.2293,-86.825
35147,33.4461,-86.4917
35176,33.4807,-86.5013
35178,33.400999999999996,-86.3994
35185,33.3356,-86.5437
35186,33.2293,-86.5299
35187,33.080999999999996,-86.8793
35242,33.3813,-86.7046
35459,32.755,-88.3057
35460,32.672,-88.1206
35464,32.821,-88.1589
35470,32.5843,-88.1872
35477,32.8726,-88.2374
36901,32.449,-88.1336
36907,32.411,-88.3611
36925,32.4728,-88.2683
35014,33.404,-86.2339
35032,33.2649,-86.3364
35044,33.2459,-86.3641
35096,33.6059,-86.1112
35149,33.2512,-86.2025
35150,33.1717,-86.2713
35151,33.1756,-86.3574
35160,33.4354,-86.1134
35161,33.4202,-86.1028
36268,33.541,-85.9363
35010,32.9164,-85.9368
35011,32.9902,-85.958
36023,32.8002,-85.8034
36256,33.0335,-85.7538
36850,32.7827,-85.6474
36853,32.8224,-85.7704
